tag,id,level_1_cluster,level_1_membership_0,level_1_membership_1,level_1_membership_2,level_1_membership_3,level_1_membership_4,level_1_membership_5,level_1_membership_6,level_1_membership_7,level_2_cluster,level_2_membership_0,level_2_membership_1,level_2_membership_2,level_2_membership_3,level_2_membership_4,level_2_membership_5,level_2_membership_6,level_2_membership_7,level_3_cluster,level_3_membership_0,level_3_membership_1,level_3_membership_2,level_3_membership_3,level_3_membership_4,level_3_membership_5,level_3_membership_6,level_3_membership_7,level_4_cluster,level_4_membership_0,level_4_membership_1,level_4_membership_2,level_4_membership_3,level_4_membership_4,level_4_membership_5,level_4_membership_6,level_4_membership_7,cluster,level_1_path_membership_0,level_1_path_membership_1,level_2_path_membership_0_0,level_2_path_membership_0_1,level_2_path_membership_1_0,level_2_path_membership_1_1,level_3_path_membership_0_0_0,level_3_path_membership_0_0_1,level_3_path_membership_0_1_0,level_3_path_membership_0_1_1,level_3_path_membership_1_0_0,level_3_path_membership_1_0_1,level_3_path_membership_1_1_0,level_3_path_membership_1_1_1,level_4_path_membership_0_0_0_0,level_4_path_membership_0_0_0_1,level_4_path_membership_0_0_1_0,level_4_path_membership_0_0_1_1,level_4_path_membership_0_1_0_0,level_4_path_membership_0_1_0_1,level_4_path_membership_0_1_1_0,level_4_path_membership_0_1_1_1,level_4_path_membership_1_0_0_0,level_4_path_membership_1_0_0_1,level_4_path_membership_1_0_1_0,level_4_path_membership_1_0_1_1,level_4_path_membership_1_1_0_0,level_4_path_membership_1_1_0_1,level_4_path_membership_1_1_1_0,level_4_path_membership_1_1_1_1,cluster_path,is_noise,noise_level,leaf_level
Sports,1541,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3904995686454565,0.6095004313545435,0.1952497783176185,0.195249790327838,0.3047503589026537,0.30475007245188984,0.09762489248666843,0.09762488583095007,0.09762500106197036,0.09762478926586764,0.15237502600108488,0.15237533290156882,0.1523750606380638,0.15237501181382607,0.04881244241932658,0.04881245006734185,0.0488124425650935,0.04881244326585657,0.048812500813479855,0.04881250024849051,0.048812396129976975,0.04881239313589066,0.07618751989491865,0.07618750610616622,0.07618767701028675,0.07618765589128206,0.07618748477523046,0.07618757586283335,0.07618751099480736,0.0761875008190187,noise,True,1,-1
Sports,1542,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3531383115475891,0.6468616884524108,0.17656915601681594,0.17656915553077318,0.3234309812735816,0.3234307071788291,0.08828457063965899,0.08828458537715696,0.08828459590302946,0.08828455962774372,0.16171561989286845,0.16171536138071319,0.16171539941237054,0.1617153077664586,0.0441422899124566,0.044142280727202395,0.04414228988441103,0.044142295492745925,0.044142295486240726,0.04414230041678874,0.04414228653864256,0.04414227308910116,0.08085783096120533,0.08085778893166312,0.08085771038085009,0.08085765099986313,0.08085765151782873,0.08085774789454181,0.08085765483808352,0.08085765292837506,noise,True,1,-1
Sports,1543,1,0.3121550608781679,0.6878449391218322,,,,,,,0,0.5000003234078315,0.4999996765921685,,,,,,,0,0.5000001350700224,0.49999986492997756,,,,,,,0,0.5000000492349899,0.4999999507650101,,,,,,,0,0.31215506087816774,0.6878449391218322,0.1560775345324901,0.15607752634567765,0.34392269201535636,0.34392224710647584,0.07803876525753202,0.07803876927495809,0.07803878653723981,0.07803873980843784,0.1719613924613238,0.17196129955403253,0.17196120781004554,0.17196103929643025,0.03901938182130945,0.03901938343622257,0.03901938596183478,0.03901938331312331,0.0390193938111726,0.03901939272606719,0.03901937549268281,0.03901936431575503,0.08598070469717932,0.0859806877641445,0.08598066142001319,0.08598063813401935,0.0859805225039149,0.08598068530613064,0.08598053615881528,0.08598050313761497,1/0/0/0,False,-1,4
Sports,1544,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.40034727477989057,0.5996527252201095,0.20017364725427164,0.20017362752561887,0.29982608421841744,0.29982664100169204,0.10008682058046514,0.1000868266738065,0.10008679246342385,0.10008683506219503,0.14991303787855897,0.14991304633985847,0.14991317083471023,0.14991347016698184,0.05004341304919377,0.05004340753127138,0.05004341421775583,0.05004341245605067,0.05004339049942901,0.05004340196399482,0.05004341676596512,0.050043418296229915,0.07495652129520382,0.07495651658335516,0.07495653225179252,0.07495651408806595,0.07495662219982548,0.07495654863488475,0.07495671475044316,0.07495675541653869,noise,True,1,-1
Sports,1545,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.35087081311732915,0.6491291868826708,0.17543541142327546,0.17543540169405372,0.324564606134235,0.3245645807484359,0.08771769228001201,0.08771771914326344,0.08771770663903442,0.0877176950550193,0.1622823394667378,0.16228226666749718,0.16228232520093944,0.16228225554749642,0.043858847605237186,0.04385884467477483,0.04385885959424877,0.043858859549014674,0.043858860490545847,0.04385884614848856,0.04385884799017381,0.0438588470648455,0.0811411509578591,0.08114118850887868,0.08114113543155078,0.0811411312359464,0.08114120084376451,0.08114112435717494,0.08114114807252791,0.08114110747496851,noise,True,1,-1
Sports,1546,1,0.33281724601993484,0.6671827539800651,,,,,,,0,0.5000003216392986,0.4999996783607013,,,,,,,0,0.5000001586316036,0.4999998413683963,,,,,,,0,0.5000002087699499,0.4999997912300502,,,,,,,0,0.3328172460199348,0.6671827539800652,0.16640862185295735,0.16640862416697744,0.3335915915822257,0.33359116239783954,0.08320430232280719,0.08320431953015016,0.08320437365188768,0.08320425051508976,0.1667958487092819,0.16679574287294377,0.166795677250497,0.16679548514734258,0.04160214720860993,0.04160215511419726,0.04160216314674197,0.04160215638340819,0.04160218644613764,0.041602187205750034,0.04160213097086117,0.04160211954422857,0.08339795917660191,0.08339788953267997,0.08339789954692949,0.08339784332601428,0.08339775980717262,0.08339791744332437,0.08339776406207275,0.08339772108526981,1/0/0/0,False,-1,4
Sports,1547,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3939191429390672,0.6060808570609327,0.19695958881360917,0.19695955412545804,0.303040637304414,0.3030402197565188,0.09847979135382721,0.09847979745978194,0.09847976674536395,0.0984797873800941,0.15152014478708714,0.15152049251732685,0.15152011411559269,0.1515201056409261,0.049239898234110076,0.04923989311971714,0.04923989837414747,0.049239899085634475,0.04923988347876991,0.04923988326659404,0.049239894812043536,0.04923989256805056,0.07576007750586876,0.07576006728121838,0.07576026055623414,0.0757602319610927,0.07576004669582498,0.07576006741976771,0.07576006252557922,0.07576004311534688,noise,True,1,-1
Sports,1548,1,0.3351631053147707,0.6648368946852293,,,,,,,0,0.5000004688959008,0.49999953110409917,,,,,,,0,0.500000842855884,0.49999915714411597,,,,,,,1,0.4999995006533968,0.5000004993466032,,,,,,,1,0.3351631053147707,0.6648368946852293,0.16758156296057403,0.16758154235419676,0.3324187590819093,0.33241813560331995,0.0837907766561854,0.08379078630438863,0.08379080708712065,0.0837907352670761,0.16620965972206167,0.16620909935984768,0.1662090763568513,0.16620905924646864,0.041895391526070615,0.04189538513011478,0.04189539854725366,0.04189538775713497,0.04189540771385004,0.04189539937327062,0.04189536607512027,0.041895369191955835,0.08310474686480183,0.08310491285725984,0.08310454137062948,0.08310455798921822,0.08310451115906978,0.08310456519778153,0.08310454122502454,0.0831045180214441,1/0/0/1,False,-1,4
Sports,1549,1,0.3116567916769346,0.6883432083230653,,,,,,,0,0.5000004295908009,0.4999995704091991,,,,,,,0,0.5000005547513974,0.4999994452486027,,,,,,,0,0.5000004099272765,0.4999995900727236,,,,,,,0,0.31165679167693455,0.6883432083230655,0.1558283996222239,0.15582839205471063,0.344171899867443,0.34417130845562244,0.07791420193254109,0.0779141976896828,0.07791426432137247,0.0779141277333382,0.17208614086356383,0.17208575900387915,0.17208565834008652,0.17208565011553592,0.03895709766381718,0.03895710426872391,0.03895710272834523,0.03895709496133757,0.03895712876810012,0.03895713555327235,0.038957069940669546,0.038957057792668656,0.08604314097458493,0.08604299988897887,0.08604289436382584,0.0860428646400533,0.0860427368455218,0.08604292149456472,0.0860427987229406,0.08604285139259532,1/0/0/0,False,-1,4
Sports,1550,1,0.27986799408084595,0.720132005919154,,,,,,,0,0.5000002188725715,0.4999997811274285,,,,,,,1,0.49999994225755673,0.5000000577424433,,,,,,,0,0.5000000940862673,0.4999999059137327,,,,,,,0,0.27986799408084595,0.720132005919154,0.13993400574557668,0.1399339883352693,0.3600661605767211,0.3600658453424329,0.06996699838711332,0.06996700735846338,0.06996702553721368,0.06996696279805562,0.18003305949726064,0.18003310107946044,0.18003292869397208,0.18003291664846083,0.03498349895981129,0.03498349942730204,0.03498350914032733,0.034983498218136046,0.03498351466600681,0.034983510871206866,0.034983487797886584,0.034983475000169025,0.09001656418938388,0.09001649530787677,0.09001656747837265,0.09001653360108779,0.09001640032929459,0.0900165283646775,0.09001644098666269,0.09001647566179816,1/0/1/0,False,-1,4
Sports,1551,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4113195146408529,0.5886804853591471,0.20565975460432004,0.20565976003653294,0.2943400637793574,0.29434042157978973,0.10282987084541607,0.10282988375890396,0.10282993516030116,0.10282982487623178,0.1471700415399316,0.14717002223942577,0.14717025641875928,0.14717016516103043,0.05141493625563206,0.051414934589784016,0.0514149471428196,0.051414936616084365,0.05141497065062572,0.05141496450967545,0.05141490830686949,0.051414916569362305,0.0735850262114985,0.0735850153284331,0.07358501520682748,0.07358500703259828,0.07358502939829259,0.07358522702046669,0.07358506895431821,0.07358509620671222,noise,True,1,-1
Sports,1552,1,0.22656918971935192,0.7734308102806481,,,,,,,1,0.49999950152620654,0.5000004984737935,,,,,,,1,0.49999943834403127,0.5000005616559687,,,,,,,1,0.4999996453260427,0.5000003546739573,,,,,,,1,0.2265691897193519,0.7734308102806481,0.1132845999541955,0.11328458976515639,0.38671501960533405,0.38671579067531403,0.05664229660463353,0.056642303349561954,0.056642307587048246,0.05664228217810815,0.19335760038578134,0.1933574192195527,0.1933576781364249,0.1933581125388891,0.028321147001194574,0.028321149603438962,0.028321153893884926,0.028321149455677028,0.028321154814856784,0.028321152772191462,0.02832114561590579,0.02832113656220235,0.09667881588250025,0.09667878450328107,0.09667872349085502,0.09667869572869771,0.09667884916609831,0.09667882897032659,0.09667898769035757,0.09667912484853153,1/1/1/1,False,-1,4
Sports,1553,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4920709628371377,0.5079290371628623,0.24603543314226684,0.24603552969487089,0.25396451947569365,0.2539645176871687,0.12301772121495733,0.1230177119273095,0.12301779027342737,0.1230177394214435,0.12698223334144845,0.1269822861342452,0.1269822522020238,0.12698226548514494,0.061508862439228824,0.06150885877572849,0.061508848798458395,0.0615088631288511,0.06150888731603425,0.0615089029573931,0.061508875039407475,0.06150886438203603,0.06349112289217027,0.06349111044927817,0.06349114375922273,0.06349114237502249,0.06349113454224012,0.06349111765978367,0.06349112808904613,0.06349113739609881,noise,True,1,-1
Sports,1554,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.42053964163798613,0.5794603583620139,0.21026982547178294,0.2102698161662032,0.28973023516205865,0.2897301231999553,0.10513490454489832,0.10513492092688463,0.10513497371060578,0.10513484245559739,0.1448651858565116,0.14486504930554708,0.14486510481554873,0.14486501838440657,0.052567452400878054,0.05256745214402027,0.05256745971097308,0.05256746121591155,0.0525674883456592,0.05256748536494657,0.05256741833680757,0.052567424118789806,0.07243264070296528,0.07243254515354632,0.07243253219621848,0.0724325171093286,0.0724325312829333,0.07243257353261544,0.07243252065566066,0.07243249772874591,noise,True,1,-1
Sports,1555,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4400946943368167,0.5599053056631833,0.22004735642273585,0.22004733791408085,0.27995277284643894,0.27995253281674437,0.11002369064550356,0.1100236657772323,0.11002366465391336,0.11002367326016749,0.13997650558280444,0.13997626726363452,0.1399762707048442,0.13997626211190017,0.05501184875056469,0.05501184189493888,0.05501182813131391,0.055011837645918396,0.05501182378069633,0.05501184087321704,0.055011839528648215,0.05501183373151929,0.06998823103903366,0.06998827454377077,0.06998813689870337,0.06998813036493115,0.06998810062166798,0.06998817008317622,0.0699881245876615,0.06998813752423867,noise,True,1,-1
Sports,1556,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3774615863412108,0.6225384136587891,0.18873079958234762,0.18873078675886318,0.31126930027245564,0.3112691133863335,0.09436540276080164,0.09436539682154596,0.09436540045497933,0.09436538630388383,0.1556347191903824,0.15563458108207323,0.15563455810783303,0.15563455527850048,0.047182699137690486,0.04718270362311116,0.04718269945502995,0.04718269736651601,0.047182702018958626,0.0471826984360207,0.04718269942477058,0.047182686879113256,0.07781740101760296,0.07781731817277945,0.0778172834289882,0.07781729765308504,0.07781724340238781,0.07781731470544523,0.07781728383000823,0.07781727144849224,noise,True,1,-1
Sports,1557,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.36858459607736815,0.631415403922632,0.18429229754394966,0.1842922985334185,0.3157075114395967,0.31570789248303527,0.09214614214462695,0.0921461553993227,0.09214615455608971,0.0921461439773288,0.15785376816498292,0.15785374327461377,0.15785389343303555,0.15785399904999972,0.04607307267606113,0.04607306946856581,0.04607307518313881,0.04607308021618389,0.04607307279645529,0.04607308175963443,0.04607307933845864,0.04607306463887016,0.0789269004197708,0.07892686774521211,0.07892689097410341,0.07892685230051036,0.07892698099658467,0.07892691243645089,0.07892699808126913,0.07892700096873058,noise,True,1,-1
Sports,1558,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.362236025978027,0.6377639740219729,0.1811180066763264,0.18111801930170063,0.31888210147626084,0.31888187254571215,0.09055900242826562,0.09055900424806079,0.09055902547751594,0.0905589938241847,0.15944122422337453,0.15944087725288628,0.15944093201450937,0.1594409405312028,0.04527949623369935,0.04527950619456628,0.04527950681436658,0.04527949743369421,0.04527951572013898,0.04527950975737697,0.045279498708907094,0.0452794951152776,0.07972068773404484,0.07972053648932971,0.07972044620487174,0.07972043104801452,0.07972041162878211,0.07972052038572726,0.07972043970090381,0.07972050083029901,noise,True,1,-1
Sports,1559,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4434340277843317,0.5565659722156684,0.22171701798713964,0.2217170097971921,0.27828312529282245,0.27828284692284594,0.1108585122417321,0.11085850574540754,0.11085854112997325,0.11085846866721889,0.13914173288659942,0.13914139240622306,0.139141424849928,0.13914142207291796,0.055429253604270604,0.0554292586374615,0.05542925828233499,0.055429247463072547,0.05542927261299461,0.05542926851697864,0.05542924520117045,0.055429223466048436,0.06957085118422741,0.06957088170237201,0.06957070013730493,0.06957069226891813,0.06957069243225458,0.06957073241767342,0.06957070324427597,0.069570718828642,noise,True,1,-1
Sports,1560,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3577904027529111,0.6422095972470889,0.1788951956072551,0.17889520714565602,0.321104807840043,0.3211047894070459,0.08944759468556032,0.08944760092169475,0.08944762951352722,0.0894475776321288,0.16055253100203987,0.16055227683800313,0.1605524545259111,0.1605523348811348,0.04472379684938458,0.04472379783617574,0.04472379768894138,0.04472380323275337,0.04472380449441592,0.044723825019111305,0.044723798640431675,0.04472377899169711,0.08027627365720381,0.08027625734483604,0.08027615831497179,0.08027611852303135,0.08027614243327436,0.08027631209263676,0.08027617316751699,0.08027616171361777,noise,True,1,-1
Sports,1561,1,0.32515009168248454,0.6748499083175155,,,,,,,0,0.500000481319114,0.49999951868088605,,,,,,,0,0.5000004653035404,0.4999995346964597,,,,,,,0,0.5000004314823052,0.4999995685176948,,,,,,,0,0.3251500916824845,0.6748499083175156,0.1625750581290671,0.1625750335534174,0.33742527897691776,0.33742462934059786,0.08128752744659394,0.08128753068247317,0.08128754405835129,0.08128748949506612,0.16871279649363569,0.1687124824832821,0.16871234488375272,0.1687122844568451,0.04064376684122406,0.04064376060536987,0.040643767242978406,0.040643763439494766,0.040643771640008194,0.040643772418343084,0.040643748297112835,0.040643741197953276,0.0843564710434042,0.08435632545023149,0.08435626043941713,0.08435622204386499,0.08435604172130585,0.08435630316244688,0.08435613639797686,0.08435614805886826,1/0/0/0,False,-1,4
Sports,1562,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.48884014904788636,0.5111598509521137,0.24442006906373231,0.24442007998415405,0.25557990473711045,0.2555799462150032,0.12221003865781463,0.12221003040591766,0.12221009253489216,0.12220998744926187,0.12778995994171408,0.12778994479539638,0.12778996297822248,0.1277899832367807,0.06110502677410766,0.06110501188370698,0.06110500478019616,0.06110502562572151,0.06110505155246625,0.061105040982425925,0.06110498510536944,0.06110500234389242,0.0638949868157425,0.06389497312597159,0.06389497613675507,0.06389496865864129,0.06389499390270881,0.06389496907551367,0.06389498708348029,0.06389499615330041,noise,True,1,-1
Sports,1563,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.43420715425551637,0.5657928457444836,0.21710357712654482,0.21710357712897155,0.28289651936357996,0.2828963263809037,0.10855178303690889,0.10855179408963594,0.1085518020339834,0.10855177509498815,0.14144832348402017,0.14144819587955976,0.14144818948545915,0.1414481368954445,0.05427589282657272,0.05427589021033618,0.0542759015730911,0.05427589251654484,0.05427590736806673,0.05427589466591667,0.05427589105721671,0.054275884037771435,0.07072414016482391,0.07072418331919626,0.07072409831640002,0.07072409756315975,0.07072408024561941,0.07072410923983977,0.07072406760931135,0.07072406928613315,noise,True,1,-1
Sports,1564,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.45360141837272117,0.5463985816272787,0.2268007058330441,0.22680071253967704,0.2731993866856753,0.27319919494160344,0.1134003634317845,0.11340034240125958,0.11340041861959553,0.1134002939200815,0.13659963653614945,0.13659975014952583,0.1365995743741471,0.13659962056745634,0.056700179923918,0.05670018350786649,0.05670017137605094,0.056700171025208655,0.05670021395388497,0.05670020466571056,0.056700152080103636,0.05670014183997788,0.06829983481679855,0.06829980171935089,0.06829987044826163,0.0682998797012642,0.06829979128388648,0.06829978309026062,0.06829980195990107,0.06829981860755527,noise,True,1,-1
Sports,1565,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4237384790744298,0.5762615209255703,0.21186923543049807,0.21186924364393173,0.2881308784650194,0.2881306424605508,0.10593461313003963,0.10593462230045843,0.10593467071063703,0.10593457293329467,0.14406548217238255,0.14406539629263687,0.14406535111592764,0.14406529134462318,0.05296730862837521,0.05296730450166442,0.05296731689483474,0.05296730540562369,0.052967333926113566,0.052967336784523464,0.05296728680162755,0.05296728613166712,0.07203273100671277,0.07203275116566978,0.07203269109168847,0.07203270520094841,0.07203267735455739,0.07203267376137026,0.07203264652546214,0.07203264481916104,noise,True,1,-1
Sports,1566,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.526212120736507,0.47378787926349303,0.2631060043230685,0.26310611641343845,0.2368939255290726,0.23689395373442043,0.13155301344938633,0.13155299087368222,0.1315530325916769,0.1315530838217616,0.11844695150795784,0.11844697402111475,0.11844703143549401,0.1184469222989264,0.06577650129885888,0.06577651215052745,0.06577649373507764,0.06577649713860458,0.06577650613285467,0.06577652645882222,0.06577655473667704,0.06577652908508456,0.05922347423671667,0.05922347727124115,0.05922348489864688,0.05922348912246786,0.05922346160651644,0.05922356982897758,0.059223462611267215,0.059223459687659186,noise,True,1,-1
Sports,1567,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3671035603937054,0.6328964396062946,0.18355178084078164,0.18355177955292376,0.316448189757809,0.3164482498484856,0.09177588442315315,0.09177589641762848,0.09177589779171678,0.09177588176120699,0.15822429363759127,0.15822389612021773,0.1582241752320717,0.1582240746164139,0.0458879429444541,0.045887941478699054,0.045887946614506465,0.04588794980312201,0.04588795284581596,0.045887944945900816,0.04588794235590465,0.04588793940530235,0.07911212118608092,0.07911217245151035,0.07911195080091686,0.07911194531930084,0.0791120659437979,0.0791121092882738,0.07911203995767742,0.07911203465873651,noise,True,1,-1
Sports,1568,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3810063876009085,0.6189936123990916,0.190503219907276,0.1905031676936325,0.3094970522260511,0.30949656017304045,0.09525160153857928,0.09525161836869675,0.09525165860822152,0.09525150908541098,0.15474872835966932,0.15474832386638177,0.1547482701716115,0.15474829000142892,0.04762580459859266,0.047625796939986614,0.04762581365667683,0.04762580471201993,0.047625835384132974,0.04762582322408855,0.04762575343637697,0.04762575564903401,0.07737438589172635,0.07737434246794297,0.07737417391058317,0.07737414995579858,0.07737410191157641,0.07737416826003508,0.07737414415826101,0.0773741458431679,noise,True,1,-1
Sports,1569,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4235476659169199,0.57645233408308,0.21177381202233495,0.21177385389458495,0.2882260713830437,0.2882262627000364,0.10588690073214668,0.10588691129018826,0.10588692633613762,0.10588692755844732,0.14411301906841045,0.14411305231463317,0.14411326175037262,0.14411300094966376,0.05294344670524869,0.052943454026898,0.05294345568559329,0.05294345560459497,0.052943464969072256,0.05294346136706537,0.05294346333836428,0.05294346422008304,0.0720565174391477,0.07205650162926275,0.0720565262297456,0.07205652608488758,0.07205647430666967,0.07205678744370293,0.07205651819119761,0.07205648275846614,noise,True,1,-1
Sports,1570,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3970278933803624,0.6029721066196376,0.19851393586546195,0.1985139575149004,0.30148599902251305,0.3014861075971246,0.09925696395696038,0.09925697190850158,0.09925700462631457,0.09925695288858583,0.15074306875953425,0.1507429302629788,0.15074306508322072,0.15074304251390386,0.04962847976529125,0.049628484191669126,0.04962848472530155,0.049628487183200024,0.04962851174412352,0.04962849288219105,0.049628475009247,0.04962847787933883,0.07537152610184746,0.0753715426576868,0.0753714587486058,0.07537147151437301,0.07537154052261053,0.07537152456061019,0.07537152305136391,0.07537151946253996,noise,True,1,-1
Sports,1571,1,0.30494771625013417,0.6950522837498658,,,,,,,1,0.4999991566058729,0.5000008433941271,,,,,,,0,0.5000002576589184,0.4999997423410816,,,,,,,0,0.500001623372969,0.49999837662703095,,,,,,,0,0.3049477162501341,0.6950522837498658,0.15247385327448837,0.15247386297564577,0.34752555567191884,0.347526728077947,0.07623691784938401,0.07623693542510436,0.07623696629147038,0.0762368966841754,0.17376281581422182,0.17376273985769702,0.1737634535823344,0.1737632744956126,0.03811845719774133,0.03811846065164266,0.03811846958166453,0.038118465843439815,0.03811848827532011,0.038118478016150266,0.038118452344696935,0.03811844433947847,0.08688140085237811,0.08688141496184372,0.08688137553747668,0.08688136432022034,0.08688200887406072,0.08688144470827366,0.08688169297117564,0.08688158152443697,1/1/0/0,False,-1,4
Sports,1572,1,0.30720676441521017,0.6927932355847898,,,,,,,1,0.4999991830306229,0.500000816969377,,,,,,,1,0.4999991495262729,0.5000008504737271,,,,,,,0,0.5000005521167823,0.49999944788321765,,,,,,,0,0.30720676441521017,0.6927932355847899,0.15360339732068184,0.15360336709452832,0.3463960518015369,0.34639718378325296,0.0768016947518718,0.07680170256881004,0.07680167083221065,0.07680169626231768,0.17319801185521744,0.17319803994631944,0.17319829728992248,0.17319888649333048,0.03840084791768443,0.038400846834187374,0.038400853655542806,0.03840084891326722,0.038400834174559355,0.03840083665765129,0.03840084966041742,0.03840084660190027,0.08659898283149405,0.08659902902372339,0.08659902803863137,0.08659901190768808,0.08659927602544239,0.08659902126448012,0.08659953887267713,0.08659934762065337,1/1/1/0,False,-1,4
Sports,1573,1,0.23979738692015354,0.7602026130798465,,,,,,,1,0.49999938182750137,0.5000006181724986,,,,,,,1,0.4999992463133399,0.5000007536866602,,,,,,,0,0.5000001430858741,0.49999985691412585,,,,,,,0,0.23979738692015345,0.7602026130798466,0.11989870394734761,0.11989868297280583,0.3801008366035744,0.3801017764762722,0.05994935052305496,0.05994935342429266,0.05994934875804207,0.05994933421476376,0.19005040075040766,0.19005043585316675,0.19005060176049768,0.19005117471577454,0.029974673812853635,0.029974676710201324,0.029974681143828837,0.02997467228046382,0.029974675758547453,0.029974672999494623,0.029974669565557752,0.029974664649206006,0.09502518210065808,0.09502521864974961,0.09502522843085266,0.09502520742231407,0.0950253125256279,0.09502528923486979,0.09502561455152572,0.0950255601642488,1/1/1/0,False,-1,4
Sports,1574,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.37746297335516654,0.6225370266448335,0.1887314881594141,0.18873148519575242,0.3112684879692002,0.31126853867563326,0.0943657472953179,0.09436574086409621,0.09436575860979707,0.09436572658595536,0.15563427987412914,0.15563420809507103,0.15563431562396807,0.15563422305166516,0.047182872804826366,0.04718287449049152,0.04718286945112648,0.047182871412969736,0.047182881222744465,0.047182877387052596,0.0471828624770341,0.047182864108921266,0.07781716263850237,0.07781711723562676,0.07781711788590527,0.07781709020916575,0.07781708709970885,0.07781722852425922,0.07781710372443655,0.07781711932722862,noise,True,1,-1
Sports,1575,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.36571714191715676,0.6342828580828432,0.18285857248283804,0.18285856943431872,0.317141380203013,0.31714147787983016,0.09142927876405633,0.09142929371878171,0.09142929174328522,0.0914292776910335,0.15857065760533678,0.15857072259767624,0.1585707681466687,0.15857070973316145,0.04571463887856057,0.045714639885495754,0.04571464527471254,0.04571464844406916,0.04571464481293972,0.04571464693034551,0.04571463794775883,0.045714639743274665,0.07928539105170304,0.07928526655363374,0.07928539294739326,0.079285329650283,0.0792853250890531,0.07928544305761559,0.07928538096628554,0.07928532876687591,noise,True,1,-1
Sports,1576,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.39780145764699953,0.6021985423530004,0.198900737267114,0.19890072037988554,0.3010994359915652,0.3010991063614351,0.09945036916534002,0.09945036810177398,0.09945036446873642,0.0994503559111491,0.15054953692487025,0.15054989906669494,0.15054956549618373,0.15054954086525138,0.04972518398288657,0.04972518518245345,0.049725184518833,0.049725183582940966,0.049725177987531156,0.04972518648120527,0.04972517514955617,0.04972518076159294,0.07527476770268397,0.07527476922218627,0.07527495709437786,0.07527494197231709,0.07527479756740792,0.07527476792877583,0.07527477874256704,0.07527476212268432,noise,True,1,-1
Sports,1577,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3712498277342084,0.6287501722657918,0.18562491362959183,0.18562491410461657,0.31437532052683315,0.3143748517389587,0.09281245729757513,0.09281245633201672,0.09281247037428834,0.0928124437303282,0.1571873850619908,0.15718793546484233,0.1571873975070677,0.15718745423189098,0.046406233872642845,0.04640622342493229,0.046406225702361296,0.046406230629655425,0.04640624060976939,0.046406229764518955,0.04640622220072286,0.046406221529605336,0.07859370703773486,0.07859367802425593,0.07859398336440848,0.07859395210043385,0.07859370328844235,0.07859369421862535,0.0785937105652662,0.07859374366662478,noise,True,1,-1
